this,is,sample,file,with,shift-jis,Åiì˙ñ{åÍÅj,text,encoding,
54,-0.6828699752166287,0.023460916744277995,0.841050789498591,0.2015989084910164,1.4110571589667509,-1.638056297633233,-0.4677773595867968,-0.7824375170988787,1.301298093893374
55,-1.2987565707442927,0.05652466536746903,0.6183661668550193,0.4471093643702389,1.2298145338229243,-1.6890778075158528,-0.7922392398097192,-0.4421999797068962,1.496637666393993
56,-0.9993835736120544,0.7021285048324559,0.16735524846899724,0.7167025716327741,0.8943182642215883,-1.9853692215652043,-1.306061752806588,0.041043292596258794,1.0530909919064557
57,-0.8512838524442328,0.6746386804591296,0.06983700218921259,0.9351854474801096,0.8416720068158463,-1.37773798403712,-1.1700360843223743,0.21462584869363072,0.807992068898507
58,-0.677519371307143,0.7413555123013967,-0.19977699632314183,1.36598874298204,0.4239983845191331,-1.2377547363401673,-1.3994620382620535,0.9797620141076834,0.2442171158664328
59,-0.5723386393910432,0.7802942338267791,0.1531063444386379,1.321814118841164,0.06629932584604542,-1.3220393179607433,-1.1080065602351536,1.285254116443233,0.38597402663730745
60,-0.6302397655141041,1.090565056778658,-0.6754346280073472,1.822508160518153,-0.1418643756393558,-1.3103750949928874,-1.0865449298756802,1.4606234215413867,-0.44333199553381497
61,-0.05412137315986651,0.98122486432008,-0.9048697234146579,1.4528706804354994,-0.8365737514852216,-0.8125972481378044,-0.2354931709543261,1.2431534664766841,-0.8888236010036723
62,0.2165529144537085,0.7408830956514709,-0.8221453813282785,1.8254815750703193,-1.2573219009090226,-0.8406677408343542,0.16530709645555652,1.062178057198023,-1.0068767103059577
63,0.5546908802603596,0.0019450736798052315,-0.9003235574912841,1.5483415966215577,-1.1127836039260177,-0.34865637194994675,0.9204306985043545,0.9772893980834928,-1.199620715485752
64,0.5440435139039521,0.1812361037081053,-0.9467347448956105,1.3703531580379542,-1.249541341371709,0.19465026693776824,1.0446227765233922,0.5223447286177516,-1.1166161538718835
65,0.48088899599707324,-0.22733528732066705,-0.8557624901830949,1.3526869714202028,-1.7058003366642267,-0.2768905692575733,1.5153778124064798,-0.17064158012570818,-1.29193045107054
66,0.7742812675970401,-0.2731162477626405,-0.5430333605484617,1.0457291480534254,-1.425318491298395,0.5089164615407668,1.2624099393968788,-0.6036584718783811,-0.4133227241060346
67,0.6856436682118028,0.2387988730511979,-0.6790220937790407,1.2844421089850795,-1.3531143511634567,0.9328799552089295,1.1092519350961259,-0.9172364065912276,-0.01510674854958019
68,1.0597735846233305,-0.48334653534081573,-0.2000829254574613,0.7710709126189125,-1.7409648795809547,0.9651841163183479,1.0251618467362213,-0.7778687890750864,0.25374867015264524
69,0.3416751393011472,-1.0973140902593363,-0.16084270821454758,0.35422554634718884,-1.6119084334267946,1.1970243857708478,0.8992934594799162,-1.4517941364088065,0.2981255951378942
70,0.7192242097964886,-0.6170137076861274,-0.06632802065956923,0.07470901375949043,-1.5616757970754604,1.3547153805923822,0.14193171777075575,-1.363097833178991,1.0704406124071482
71,0.8204155869143269,-0.9224709245996627,0.4420766567982496,-0.43482260374280446,-1.081416193332213,1.845661893908307,-0.2623424975511407,-0.5819689967077768,1.2629933798481774
72,0.3122069669581838,-0.7254844661689946,0.5332668808244776,-0.5287168062159902,-1.1150429479929285,1.8237124947676988,-0.9448236624102726,-0.6307350091368721,1.3475756584483898
73,-0.06268164912795841,-0.6449363705658543,0.6864524648972626,-0.8771655302547609,-0.9934140513063787,1.868992566501108,-1.2099980781580177,-0.16283181436181318,1.1528313096058356
74,-0.24449889234370364,-0.7489965351215554,0.7392483043056508,-1.0292638131171243,-0.4179822637552226,1.6994973911630125,-1.559076984192949,0.39388252316150824,1.1087779128420523
75,-0.5002497055438867,-0.8076315884807659,0.6827823300783237,-1.1758122235473611,-0.5885438277621075,1.3782406477123725,-1.4086138296831698,0.46256437789582494,0.5475986152119113
76,-0.7994246652423107,-0.4570992139626291,0.8876005703792097,-1.6928791182850795,0.40998242824334047,1.2967313661076612,-0.9912479086422789,1.1033516016310054,0.004276999239955476
77,-0.6397879193560213,-0.29828731173024237,0.723187810515941,-1.7540141010856822,0.34651176929080485,1.3078690146712848,-1.2448876409333525,1.6052211739440838,-0.4455392437079779
78,-0.9389673160482278,0.322905657940707,0.6544601294034992,-2.0357007216988077,0.6500141343901554,1.0247191143739753,-0.6484984397791889,1.4895741888545413,-0.90868796677472
79,-0.773501994011916,0.49004081120744447,0.504465000712226,-1.7392941578399144,1.2490849620881164,0.6994043687078229,-0.15207107906871892,1.396364736987919,-1.1657694029630197
80,-0.704938827499269,0.6416893491972515,0.564031079068513,-1.6927639833566557,1.3757416094440753,0.20476605335400838,0.23353444894609904,0.795159984484808,-1.3453220666059138
81,-0.8647584228739903,0.6068782245810664,-0.01872222448819108,-1.4098367563488206,1.5747036702368469,0.0277676179390026,0.7832913261231111,0.4238833868441246,-1.1216050727969684
82,-0.711752411504351,0.8176873391303406,0.01961421366285082,-1.3104124226682556,1.665760397865487,-0.3244512360591398,1.0531982316093706,0.10370290901599152,-0.9138872271630214
83,-0.28825239535053865,0.7371278371050579,-0.10155626570242865,-1.1416167115441767,1.7853555774029957,-0.7713323945330901,1.3306430840497654,-0.9069837815762073,-0.7944450548524188
84,-0.5885141298426455,1.122723292144332,-0.8677706034598863,-0.8680541664274144,1.5613564414071734,-0.6451043139396999,1.6611382777318267,-0.7263866167465594,-0.23786746244544793
85,-0.03794121690485397,0.8840701284229938,-0.8730458750578023,-0.554558408356657,1.8432534309697786,-0.8493246662054221,1.1450917747336284,-1.3717056419197768,-0.2402837404122828
86,-0.008537722715676294,0.7562652995920686,-0.7614821604871025,-0.14792874973290682,1.3741604478030818,-1.430951247668923,0.7672974511802954,-1.378513018516272,0.2473355921317168
87,0.2641045113018953,0.5113101242959736,-0.8853023377697394,0.009917487246978926,1.420571724053744,-1.4564553847904085,0.26220879247334994,-1.337787602680184,1.0254624246667157
88,0.543242335329438,0.45863416086847764,-0.8093854583481064,0.4692494302265211,1.1532074535578134,-1.690595017229116,-0.21813046123096697,-0.8032540205030738,1.3959299607327451
89,0.6798720669637067,0.2659576341395654,-0.5895735547640323,0.6110427081304585,1.0516677796957243,-1.856277721015549,-0.4296071196464961,-1.1260067304495114,1.201960871211754
90,0.9333032714158939,-0.012052278528070226,-0.8030733660526841,1.0888179677547145,0.6340708636867316,-1.7638877768630163,-1.2010418467940083,-0.4766825211278718,1.097139925478586
91,0.6709487412652572,-0.3203488749061026,-0.2418663270722207,1.0110187289117065,0.47324745746296726,-1.7944254175247096,-0.9987072591190964,0.15567622565199715,1.1128133712894217
92,0.8387431876075344,-0.598153683672909,-0.12961405486207564,1.352337543047419,0.06280098932302097,-1.5040028116409423,-1.3261670079009145,0.6172360804803245,0.5971636160747742
93,0.8816695449860917,-0.1354664679662202,0.24238550447129417,1.1673287730055308,-0.1888852318594071,-1.2746441688932764,-1.211136762564537,1.058381155159993,0.3458982665496866
94,0.6363020439215763,-0.8410346055620938,0.1304059918317859,1.768302003252506,-0.6036264021696883,-0.9842445197527538,-1.335703433168915,1.3877069673910252,-0.015042190348047518
95,0.6431087073846149,-1.0745445321864953,0.6230871522094268,1.8309046777705762,-0.9794868990090828,-0.7546032408553837,-0.6416924295337152,1.3199878507110716,-0.48938118576539846
96,0.4054126216740962,-0.9507255831887926,0.8156524148437521,1.8050051747330813,-0.809619820424578,-0.31147227983354936,-0.17714269956209566,1.4347696929749352,-0.9381293136480012
97,0.3237204728661942,-0.8851143576145923,0.7983381900754777,1.464209127818595,-1.3546214975401432,0.08094996372892813,0.37597964023933933,0.9001095549890791,-1.1081613495565354
98,-0.21719904925085684,-0.615135322489276,0.7903639946157506,1.521853401048626,-1.4608730658897722,0.02029598619952054,0.7456439097077833,0.5625875863562209,-1.084700168837552
99,-0.41614862906459915,-0.40669316815242007,0.851726489507721,1.197689729129085,-1.7320214506122973,0.36883176608637874,0.8980386092935355,0.3168138611338679,-0.7909586258012925
100,-0.6581026584579754,-0.3871216707848796,0.8056766477484791,1.1815351442557844,-1.9964657575363383,0.9579466315174932,1.1149035906586369,-0.4192630256403167,-1.0643755014111704
101,-0.876173571852356,-0.008175320930668856,0.7966292519241588,0.9095374079503564,-1.7653770086848626,0.7944820145546894,1.5806259610563442,-0.8850771293222643,-1.002106068425444
102,-0.8486571907090046,-0.01308895662075013,0.3714334199776192,0.692901641485213,-1.392349757594697,1.0534428273581444,1.2886696276470384,-1.0759446726375175,-0.19776034622950495
103,-1.1584212114914174,0.6174997533164042,0.6658967002017551,0.02018140159632332,-1.4990174215285719,1.2158378457576582,1.0514439900942252,-1.1087508317135137,0.29415180563308263
104,-0.8568207880325214,0.7987069376407947,0.17849464790575695,-0.6479396789698776,-1.1741951569426705,1.3652281930831498,0.31724400512579953,-1.3867528020579791,0.806946652797172
105,-0.6172332978239876,0.8052693002662014,-0.20136816369696056,-0.4571319905858014,-0.9134856402590704,1.3895166732102504,-0.06379102459273216,-1.3293273749603511,0.9551526417662591
106,-0.6455936672274641,0.7107147222158805,-0.14667465398781165,-0.9198599045431796,-0.5545199281298393,1.46974157380724,-0.24034220478224372,-0.7946870841140052,1.4468300468156254
107,-0.14770616011775933,0.7901611418437724,-0.4464001639961687,-1.0512990102565616,-0.565369254427549,1.438917411532056,-1.0346569240911114,-0.7326299862967823,1.1162125354995065
108,-0.40038144855298885,0.7032824806056065,-0.7332198195427105,-1.3895290000660045,-0.022181813235906428,1.4279468040351582,-1.1772076221849521,-0.19958958220108286,0.7964517136903919
109,0.12595670755452026,0.651704529282988,-0.8939785560372744,-1.5223528313221406,0.11355127995058908,1.4509279976629337,-1.6238311890848238,0.7767539092271347,0.6415576942609995
110,0.34939435249447415,0.5155509001149329,-0.6244774663330828,-1.6660556959899602,0.02158677949693938,1.1506339453751568,-1.2269683667715978,0.8938938928431367,0.52042539556653
111,0.3387393205127467,0.7332424547599765,-0.7771109353326379,-1.6690526435603574,0.7336320401765983,0.9806655501460646,-0.6982431025396474,1.0328343191389688,0.17954118155374724
112,0.36912670254685676,0.2599413248841138,-1.0557330884091385,-1.6626649530790585,0.7865948538522982,1.1652805547286553,-1.0246464990014066,1.689205005333095,-0.39464941007997484
113,0.7374364199006571,-0.20271522358373284,-0.9665872631333499,-1.5982983505104302,1.0417742874898666,0.3037516657264679,-0.5957585229400345,1.4785381906031425,-0.7956979257850396
114,0.9256341021662836,-0.05703726608572757,-0.6513211403589422,-1.6568287502392878,1.6322281158994825,0.27801451387949255,0.23573489076911652,0.674012694421467,-1.3501270812200274
115,0.864604868898265,-0.4033546371875736,-0.3371263934545274,-1.2410989086940594,1.6912667700029445,0.022274641309549453,0.831606182551295,0.959666679210895,-1.520081244309866
116,0.8111397109361639,-0.4917627165324942,-0.1214159216279971,-1.285034575614725,1.6651280280755802,-0.6829430978688381,1.0450839153793923,0.05263951478740997,-1.6658837913510847
117,0.17073223684661554,-0.735766969866789,-0.05723786770211339,-0.9679910395283837,1.3565899879170762,-1.3030868950302665,1.2729431861804805,-0.13249065361921392,-1.302245373409383
118,0.234446389914368,-0.7481861170297407,0.18708562692684483,-0.5495407679736102,1.8257817122200095,-0.8898504009093022,1.1837512826937613,-0.8895851335231784,-0.734977975756405
119,0.3665215080327787,-0.852488648777685,0.430322595220033,-0.3329478588441362,1.6209605684264132,-1.2886925498192652,1.1917551439683567,-0.6767690497848804,-0.48570296397696816
120,-0.034716061264765674,-0.44360633326522647,0.7223763091614125,0.22289630704940155,1.2801944342302833,-1.4935920115219903,0.8692351230889717,-1.3845293720500857,0.2361132685484691
121,-0.043121459752611814,-0.9270003566873563,0.9162579771484068,0.2710383334405674,0.8710624411162744,-1.5700425808456298,0.611043557773431,-1.128000961153131,0.7826229160903297
122,-0.28388897365430216,-0.6160633731986802,0.9485728001060993,0.6527268335465058,0.9785047399923358,-1.6008609433350407,-0.021845367249458847,-1.4545658860813107,1.152856375727252
123,-0.5503130419434152,-0.1481574151160598,0.6308480610994331,0.8673903608467595,0.9091354829930556,-1.7632592238205818,-0.0063057413515416605,-0.9788521177929707,1.139751366521211
124,-0.5896087041669891,-0.01204271666118259,0.791728979517949,1.0788005582255231,0.3860099516265181,-1.8004359202241422,-0.5807569417942509,-0.9103526208719278,1.4613479460955272
125,-0.8761217599631963,-0.19779710701491465,0.9590420844875888,1.4644841187348192,-0.030268877508214276,-1.496535229475847,-1.3449084212028402,-0.22443696768614327,1.2069335258938574
126,-0.9555155307413866,0.10877592356974555,0.527994285227423,1.753045056713309,0.16169506994248328,-1.3301101273733162,-1.2124072585928387,0.06887351582095141,1.2869431136881992
127,-0.8681089370950867,0.7405809633360668,0.3011972099018976,1.7421461089315609,-0.6315573918990148,-1.0933111274900533,-1.2069946730299785,0.7634823726975557,0.6540560926960248
128,-0.717713649791705,0.6744855006960776,0.11909864652517661,1.7544303353544197,-0.6502606509168751,-0.9898571755955775,-1.0870283821266582,1.1460535457753902,0.33702115069825156
129,-0.8827949549444896,0.9180223305167045,-0.09476330002818183,1.6989686073060162,-0.9848481772007979,-0.7768204153512845,-0.9710701773569594,1.1341733351785364,-0.16969759734130288
130,-0.502505221536115,0.9441434060419375,-0.5103459441566811,1.7297103201982333,-1.754247967064995,-0.316586843063166,-0.5462597335068395,1.4092782358178926,-0.8378093013875274
131,0.011860838781799166,1.1171243128612103,-0.4721527006254898,1.6992199009542757,-1.3449997030211762,-0.2505034430351546,0.11640428429453349,1.296835957555022,-1.2934646657562212
132,-0.08466149979387125,1.1791452061871266,-0.6523512568740141,1.1787572198259717,-1.3416190684296951,0.6517625977834867,0.14260340202769514,1.0784977247903913,-1.2367264924720582
133,0.10600365413382712,0.5035626971536681,-0.8900258359599155,1.1075782560151546,-1.830884449686932,0.5713024862635052,0.7723441126486892,0.48360213345175346,-1.3433810316257364
134,0.3103721469758261,0.4973591134447868,-0.8598986905786066,0.6163654870671196,-1.3237254368044313,0.9965501501123759,0.9380859157342679,-0.08578125862368581,-1.0760506023872345
135,0.5539248922161492,0.5227706937771321,-1.1023520963755078,0.5310523406610553,-1.7053579831748698,0.9410347661830094,1.5839146482700142,-0.5671489246360583,-0.6549644657516243
136,0.653542879375739,0.13433026879067966,-1.0726758273824337,0.11760299260048251,-1.5679907924128782,1.1705513416838413,1.677368112487659,-1.1794967895278083,-0.23946901643571314
137,0.8174177211284024,-0.03472220582499144,-0.4058120433721802,-0.43920444343165627,-1.2642551492110745,1.3799754074600392,1.1369439499697063,-1.2888982517281249,-0.36547057684395734
138,0.5714474494324102,-0.579591144056249,-0.38886598925106586,-0.2562957386099739,-1.4982408484193375,1.6162432771238537,0.6933336306164921,-1.1493543923605025,0.7382529211700722
139,0.8298740735945397,-0.751670964978236,-0.3948725205425032,-0.40199600037014177,-0.7512255270249847,1.8733410605104963,0.6106747409662777,-1.1771346367258169,0.7648271977948639
140,0.6072406366084115,-0.7607174950272431,-0.18141261625058053,-1.145278039491217,-1.1338419018566237,1.7164818810886755,-0.030852894273205284,-1.0086246955730498,0.9259268956279566
141,0.7134620797690042,-1.1586057741405391,0.14295633884147052,-1.5052158334629993,-0.41399696923560386,1.5191883258983363,-0.28523239266935296,-0.8462937013000124,1.2838921311370606
142,0.4098340920268648,-0.8895844458047307,0.2722511006441328,-1.581878350872711,0.2813524166062563,1.3916177287713438,-0.6439834340088897,-0.345895007894442,1.3265245453268202
143,0.348711110677541,-1.2340077040087916,0.7247396549999657,-1.3391365385945146,0.49044864585031644,1.2333785856912869,-1.1521234513824046,0.14215768898983872,1.0466103784750465
144,0.09181418356403247,-1.0120754736796433,0.36356703323171824,-1.7670362636275223,0.613850784403464,1.1414948770635658,-1.5022770533863323,0.7184349817154411,0.7300120898893288
145,-0.2200215336077364,-0.6685161113555752,0.8068993479489308,-1.526000494333024,0.962631308884444,0.7926557430308482,-1.371001685638932,1.114752052418316,0.49205354435596393
146,-0.16061011888798302,-0.7444955056785134,0.889466831330703,-2.013530159839383,1.1096326126914964,0.667392441973214,-0.9520654921091218,1.096039916644544,0.183372140886084
147,-0.04508369551708458,-0.4967410401720853,1.0469315999875746,-1.6059131625835399,1.6571006373576407,0.28523956733373373,-0.42935356705988403,1.398787571668716,-0.6831471259613554
148,-0.7454789528241299,0.058887214627555626,0.6037705839238594,-1.3382025105923625,1.4497682353618881,0.14990362455270634,-0.3535609832358043,1.7086580862108716,-0.9496244299918345
149,-0.9139753261831852,0.14974710913323863,0.8719147742661244,-1.2167122092200642,1.8376083667795218,-0.5387895682590657,0.42143385622597307,1.0040206246032457,-1.1377366376642335
150,-0.9142249369232787,0.4141392458749953,0.4812456238957103,-1.1505168467597073,1.4025764963015481,-0.775156415913998,0.4568495548370963,1.1159518191307607,-0.9348388123591985
151,-0.7185590191369415,0.6910153353408268,0.1764839980301515,-0.7515711136547795,1.710148822476403,-0.9419519254808367,1.3118923601781836,0.5529650619084472,-1.1108204240151331
152,-0.9053895574431798,0.8291946671250529,-0.2074358004992226,-0.03949020073963366,1.8015284225760224,-1.2938956963853854,1.3656001772914779,-0.2730340410286923,-0.9908635924611955
153,-0.685338643803057,1.0296657755917047,0.15358379135118483,0.05037816116513226,1.4505486348262495,-1.489860052845909,1.3937293640262085,-0.7809664028146261,-0.9577293997526355
154,-0.5020910884951675,0.5808564447735589,-0.46201959722052227,0.3356492681251167,1.2902225415284143,-1.5128751878603832,0.8344999949026108,-0.9459666722839148,0.10887379864934568
155,-0.533202727422614,0.6607694438700862,-0.45428547303835665,0.3055471932637501,1.2878883065363238,-1.4438437900018593,0.7092441281188457,-1.4523165322477198,0.4160885037117511
156,0.13241365473554095,1.2076235276677165,-0.7779685063777844,0.804967232316044,0.9949173520407044,-1.5283696013629589,0.36394739711153,-1.2589806550987022,0.7605671133092783
157,-0.04296238833064306,0.6447187923866321,-0.9628542423428266,0.9707069496241283,0.635401189681689,-1.5944702142861602,0.1485206005440787,-1.3877215194753107,1.1013897484737536
158,0.2965049388734262,0.5737186804380474,-0.7113069657170726,1.0537592238963478,0.17552175525110786,-1.6824142903848591,-0.4762315258640968,-0.8490459192732688,1.2642813360720244
159,0.4803660518625311,0.40069810108856185,-0.9074197553477203,1.579290115697065,0.1959806994117751,-1.3941371477736553,-0.5871808319075661,-0.5544780769805776,1.5147077830936886
