this,is,sample,file,with,shift-jis,Åiì˙ñ{åÍÅj,text,encoding,
54,0.13588851850695444,-1.4456523421212077,1.1249466712496903,-0.5539715321745071,0.3923022269635561,0.4501704040075381,0.12723691830288097,-1.3641285342816931,0.8430932248958756
55,-0.42407988173128797,-0.7851431952691351,1.261501138104944,-0.5244763707152951,0.7054873641678512,0.36286067349183354,0.3010102372696726,-1.2112395946496526,0.9985016405156897
56,-0.544427376890522,-0.43114445863986156,1.0657232472180556,-0.9580589854224085,0.6065790598512484,0.16366720088844694,0.1434880985209594,-0.6868353573749625,0.8293835344571182
57,-0.7131373530697744,-0.45465419700386445,1.3813914317911928,-0.38497849513243676,0.4990615183742252,0.3880077028903839,-0.43532093035155706,-1.0557053463267012,1.2382081651808043
58,-0.9273288969099616,-0.040041586316265136,0.98644591458284,-0.6747786445946687,0.5778208658133783,0.1612349722391131,-0.3923412119939642,-0.8727520144776205,1.0128377056113176
59,-1.1704510727798234,0.3122805044692313,0.6988618643543545,-0.6521048478504811,0.6768359930095992,-0.14114944555160025,-0.36886001109251854,-0.6241882206215045,1.077341533040912
60,-1.0734459624854822,0.8748648681273979,0.7710048331077519,-0.7262056024478161,0.535337578401939,-0.1013898486387132,-0.41230334229589594,-0.34259326269093227,1.0639220395013747
61,-1.1772240322924439,0.6844081509366394,0.5708328924704907,-0.6821575070841519,0.9814323055624726,-0.4655805038246562,-0.9055023538709909,-0.1967013975537856,1.1277327174156175
62,-1.2421891398086713,0.8773767418134637,0.48073527713421677,-0.3933582979567142,0.8451248687809453,-0.49035971017242086,-0.5474455270666708,-0.4019506114056284,1.1097769602087513
63,-0.8147030705653256,1.0611663701821235,-0.3687752989925966,-0.41968491788238593,0.5117390586524979,-0.4093032117493976,-0.9500513441137544,0.06068793185852714,0.8517010331730368
64,-0.7970040068001356,1.3202886191978627,-0.35693847834804626,-0.16798371205506302,0.5904004621706809,-0.5386618756638422,-1.0608681420345822,0.32003134003116995,1.0889910599340615
65,-0.5402749319464097,1.3234381203735355,-0.4564927225276977,0.3383057795901159,0.8365485379210312,-0.6926477560157689,-1.027181176574218,0.28935506090975127,1.0225285990442858
66,-0.15116339537511617,0.8803370040164344,-0.6953484975784602,-0.07381803288487074,0.8243246922409642,-0.8967765587929726,-1.1418917831673445,0.5189260719363258,0.7994355614771308
67,-0.21465731922228115,1.3622390653007372,-0.9748870275516791,0.2547163891919784,0.6993569468380887,-0.5492654901469367,-1.0111527548520218,0.21606597755309725,0.8017172280612819
68,0.5314109830796564,0.6006115755838402,-1.0519316132377596,0.5659229478931993,0.14212060688552908,-0.8090507958943618,-1.0029008713035366,0.6185659874366353,0.6923836696055112
69,0.64523303752238,0.9300900355906514,-0.9760785695046496,0.4898826775356223,0.2215693850149127,-0.753239060827412,-1.2230885486601268,0.7828827894018722,0.5150425452460037
70,0.8020511551402365,0.5727384652711682,-1.349650337905317,0.3271213649436544,0.13339830241709852,-0.39096959964159655,-0.9147109624616222,1.0029119703227947,0.2148065472121462
71,0.8127703111167786,-0.06380107340919594,-0.9793044131285917,0.716581331083534,0.15943912004865035,-0.7933438315421375,-1.0024118004688938,1.0095569055109828,0.005119454270292034
72,1.4156454387682984,-0.32710345377546185,-1.0249963089484835,0.42809375568199093,-0.08538193089523308,-0.7422372119737287,-1.3072632030932492,1.0245471048403259,0.18357332584503155
73,0.8159929380043813,-0.4171427328389695,-0.6351023019878922,0.8315272992659621,-0.08926217701330759,-0.4855847174562247,-0.8840621113181824,1.2245829893182805,-0.24463287838803185
74,1.1312091369783837,-0.6097040011889516,-0.2940824600604416,0.6789487514094286,-0.3712033560499357,-0.33731724922334494,-0.5908883018740165,1.1463615936844918,-0.12257252835593549
75,1.2336860757080288,-0.6903484790702974,-0.22045412134914022,0.7106154008101904,-0.4667449931076916,-0.5453147963895164,-0.7357101250137588,1.2713433428842031,-0.6005338272144263
76,0.8426682485819053,-1.1774389619082835,0.19457551346283736,0.8197962003165922,-0.2845871216468404,-0.268604805950998,-0.3419414581648993,1.1131977984462227,-0.9479215163291196
77,0.9695225838254831,-1.1574988103209813,0.27681250069891594,0.7976280601102275,-0.5470874259509799,-0.3218275594469622,-0.6631546872956753,1.5075247059285548,-0.8609476893346335
78,0.4455876507635692,-1.3416461911842392,0.7752836993655328,1.048780204041964,-0.5796133035977628,-0.17472609028378783,-0.40869428574877337,1.0172694310881485,-0.8561064550970225
79,0.30949689866256774,-0.9130206528808152,1.0526623268322735,0.8130771862588099,-0.6542700686498674,-0.10985726284756828,-0.2442582227422908,1.0432352577350705,-1.2936910837434181
80,-0.029864460940186147,-0.8957826154676443,0.893079848865264,0.5416470130495107,-0.6320361824398806,0.07386260062322744,0.12932755745591543,1.1371002776589205,-1.2120802631094878
81,-0.2580566043434347,-1.029630602482312,1.0847828176290728,0.6396873509793886,-0.67484234610487,0.34059592093014524,-0.021106254549221853,0.976807225998897,-1.1316866563524333
82,-0.4564217538005144,-0.8308114756080358,1.1013954178701708,0.3414987542857082,-0.8108538084262095,0.37992492904983194,0.30508543917716363,1.0226997143745233,-1.3027550180424936
83,-1.033531787769821,-0.11034211127475615,1.0080129461488745,0.33520858369957063,-0.7414929653968337,0.3607463098214335,0.4899410538496795,0.5372108676420381,-1.108933945390149
84,-0.8512433317640137,0.04880562455074999,0.8372081725767669,0.22109308410470715,-0.8742568181952978,0.44843739853083003,0.5450009925173078,0.7407013506682942,-1.3543057233988105
85,-0.8124815134161446,0.15352877478888585,0.48814343075180194,0.301949491922487,-0.427044031773011,0.4229216071648347,0.6551865115901513,0.7394221631031509,-1.06209123525967
86,-1.4180341543427957,0.6014265452635879,0.9047265673383409,-0.06870285325099176,-0.598092800801022,0.4307426423529719,0.7519406462165228,-0.03366544695499829,-1.1131596673437307
87,-1.126996830299948,0.6962881724563021,0.24900476306690197,-0.09500959787875234,-0.37086489507152154,0.784513769571488,0.9515733406483559,0.0021812776115377464,-1.1133919122914935
88,-1.0284562416051546,1.1188800580713893,0.1567588298549239,-0.13690240140673116,-0.3077242045732953,0.772132368832071,1.134069246522392,-0.26836774866354235,-0.7950777868244826
89,-0.807546454556969,1.267799323629671,-0.09345070625926288,-0.6660337077169307,-0.4775428096448223,1.117592581868721,1.2132890750726448,-0.3777085958687587,-0.6981526659662152
90,-0.826305201403488,1.4013447947724655,-0.5634869020421086,-0.6156732750922153,-0.027752145643575588,0.7255589228236563,1.1250825284704076,-0.30433169807881755,-0.8655332276446918
91,-0.3997022202552331,1.443245378599157,-1.056722305385754,-0.6937364963971988,-0.11298827645643124,0.7422143658988454,1.480111346363695,-0.4988814698623496,-0.7459350148677394
92,-0.14814837203314585,1.2871877504660323,-1.2172297148765963,-0.33146937959367634,-0.2765919339257361,0.63014474657477,1.2644524479462507,-0.6798053456736656,-1.0583205338950827
93,0.13937439164550738,0.714939842790918,-1.3696037903367728,-0.7016628360907893,-0.09097714102334511,0.6540522607937439,1.11556952870851,-0.3386917549495977,-0.32673978193328335
94,0.2071738988851911,0.6784223464105301,-1.045123481414,-0.5537630764271183,0.19787165113163135,0.5182812652553078,1.2720960314408252,-0.7812294134743109,-0.21385515647863904
95,0.5005572901315476,0.5108517364430959,-1.1506045842302606,-0.6198226129533765,0.297668841357175,0.5956232219590459,1.089626118588095,-0.813778695521368,-0.110705983727303
96,0.9406157030549358,0.29856996174605743,-1.1954856871011026,-0.7164774592802422,0.28201424105257605,0.08096508124040547,1.1234922720472726,-0.9034950029696485,-0.06726236005244274
97,0.8942543969182182,0.1660898629635784,-0.9523462539954106,-0.7281876251630911,0.3800865171713861,-0.02419310052866802,1.1269832374257749,-1.1608244006767794,0.13373813802043497
98,1.1241300502600668,-0.41684511598441865,-1.0051325128296358,-0.45016255666081284,0.8072958042967956,0.3877927062011947,0.8468023170789754,-1.2478557792970806,0.23608409947857892
99,1.0407868146701769,-0.7013290498977971,-0.7322226881936514,-0.5493485028698639,0.49149541452485274,-0.019688786745264378,0.48446275185438337,-1.2035445754581504,0.5718851875523003
100,1.1859371346152978,-0.8420543398823211,-0.5964283025504906,-0.3921541733519418,0.44766064168252695,-0.33788329218549695,0.3680748297734707,-1.2804512074901582,0.3283651981808594
101,1.1506934714723143,-1.0315405581067858,-0.1479416814447728,-0.37212909181809084,0.8525397466580912,-0.4297998495955768,0.4643552707303446,-0.8419935988163221,0.9219481734884075
102,0.9480993097819619,-1.1125401801577333,0.276874139773097,-0.5959963792555207,0.5741262007091062,-0.10230000751360446,0.5385614264741646,-1.2826240229889307,0.7151675678119114
103,0.5614381650130956,-1.287001334910601,0.3362757672722167,-0.4217472899034028,0.6634167517878965,-0.6503717668841857,0.23421016533611377,-1.142688052759201,0.7756584400607409
104,0.24599707909474872,-0.9670290664785348,0.949325577122223,-0.25863496622226656,0.6259699414998704,-0.38683625002598626,0.02491162200808305,-0.9948238124665988,0.7723658771643186
105,0.3779795672347078,-0.8697312162675629,0.5833672279660322,-0.07589226653654868,0.5955555752978992,-0.4079464034480671,-0.46163251871072497,-0.9058103426680237,0.8715220730196152
106,-0.25388159667127247,-0.9078192186971396,1.236046968779428,-0.0032051001661407424,0.8277000595210156,-0.536677129740216,-0.12422769163390379,-0.6697421023420657,0.9983827473407854
107,-0.4202561106514878,-0.5895990707012075,0.9767335868576345,0.1032321554987124,0.6051361103795634,-0.606468177034412,-0.18078464454902726,-0.8190331860341854,0.8912117316479682
108,-0.5129620258740508,-0.6901196523762316,1.3315144893680837,0.09592732184734978,0.57031626980808,-0.585180325715596,-0.5706358458808168,-0.725591235365162,1.2022929076650206
109,-0.7792941039341253,-0.15426245547139167,1.3021613505257452,0.1288960039184285,0.9132547128379254,-0.7075289254430158,-1.0488286536015223,-0.6876599627671467,1.40093460190451
110,-1.0367339413691734,0.2539244451867669,0.9548282016742695,0.4926776056985325,-0.041753201728628786,-0.8872468222118344,-0.5359055715814797,-0.20017373582569709,1.1946459465806614
111,-1.3186115613933362,0.481812291185456,0.9364076958737316,0.6654006099966974,0.14196639047100512,-0.6289356960559753,-0.8090017014300928,-0.5508950663810452,1.0184599389779947
112,-1.4906346420874872,0.6816154232824084,0.660807525090789,0.40720610311354477,0.2573859666044642,-0.9198969527347018,-1.367283691156945,-0.10707192068013605,1.0906636144952537
113,-1.2503084857063076,1.0076278930478328,0.5093420075126396,0.6724747072762577,-0.03957463452568194,-0.6871193436956744,-0.941784111226194,0.1029053639431269,0.9282626745712536
114,-1.2006478640175227,0.8276234496570714,-0.08259969351746693,0.5111676573804619,-0.024430546692252086,-0.4579986107792556,-1.0655105948636754,0.14296552140655425,0.9425658445086667
115,-0.7517962149150991,1.2392964347107749,-0.561234545353989,0.6622197144270806,-0.30646991611400526,-0.37372468166906125,-1.067269153106663,0.7186484934329433,1.0950469453024527
116,-0.7335556116751376,0.8595553745072041,-0.7702240667741458,0.842785737962793,-0.4250467369268201,-0.4091431355907413,-1.309540355506923,0.3912325892550169,0.9119450969288704
117,-0.36546494880798364,1.2728484447396171,-0.6646535965063234,0.7960006336791623,-0.5106097662631105,-0.4323270638210616,-1.142869899300659,0.6961505880587338,0.4243533130020408
118,-0.19018939255388118,0.7640548672512296,-1.1632334557582285,0.6903712246370846,-0.633769000970546,-0.21168440460852153,-1.2030630781697436,1.1099149843633702,0.32380457438302307
119,0.4393936116377266,0.7740651265245481,-1.2357227169095946,0.46018642045619434,-0.7701475576783012,0.08915232382173777,-0.9623501446123054,1.1431581173278813,0.30186016495666
120,0.6465904694695965,0.5954325555927035,-1.210145978006934,0.7380840260002042,-0.7850218306480713,0.2932554722409641,-0.7826789636965845,0.9939491492578928,0.46776420451867645
121,0.8135574788756421,0.7715849538136594,-1.4309210716323753,0.6064005236328625,-0.8681861675715264,0.15553290897575894,-1.1321843790740662,1.2790262612822298,0.1552107019346431
122,1.1440878093327227,0.07411943908359922,-1.3842367999838179,0.3672354830736128,-0.7997159084361058,0.3791735308561436,-0.5204766929272018,1.4575513904921256,-0.3092948933041982
123,0.8986018901818571,0.002169795211943659,-0.8407874370157387,0.3394989611011814,-0.6355488467023933,0.4251174922066131,-0.927498735368616,1.0682066969225812,-0.33252754101665494
124,1.1518569461190147,-0.4415297819189079,-1.0086424544622108,0.21901430135874753,-0.8969870140965128,0.428916458571593,-0.7850677978625037,0.9692226027316568,-0.5344449383547328
125,0.9860881713909707,-0.6714607609101467,-0.25557724417157973,0.024845217219861243,-0.5544928226257179,0.3846679091977566,-0.5010247981272709,1.09722576424974,-0.9584617754749196
126,0.9498418857771709,-0.8036327496596257,-0.5410367213985015,0.2362453352421975,-0.40610521869644345,0.30207428679512704,-0.2896340263490358,1.0548653947408337,-0.8764716553181586
127,0.7217409818389746,-1.1638423928861965,-0.22930199103847632,0.3558643200777127,-0.35838266828543786,0.6551349512468035,-0.04516956842657982,1.0484724524350455,-0.9351346871026138
128,0.7823523252492853,-1.3281815958782095,0.4499786422598723,-0.29944766423985825,-0.5229297228733786,0.7758425943008213,-0.02268433408413729,1.2896008979632865,-1.11640915381397
129,0.3106198858766939,-1.1161373145502336,0.637379564520536,-0.10955839436808404,-0.6319524488673757,0.834514785019231,-0.04952220222144904,0.7910651530496621,-1.1417376090711016
130,0.4855232799140931,-1.058311890808044,1.3013413366627402,-0.4126715618561616,-0.5670467135862651,0.787415650360454,0.2371980221107801,0.8857711326674512,-1.2085196006207422
131,-0.014352164548433827,-0.906189706273229,1.1699576607294224,-0.32084393780083686,-0.19780249769561417,0.6275754925716899,0.22198617502810525,0.6582559947858552,-1.1722226928134896
132,-0.48472084011291505,-1.052165732864707,1.203298002336797,-0.28973783972785766,0.1407675666653554,0.7354413683000456,0.6850718048602659,0.8569399149205568,-1.479440866950028
133,-0.26966995210273315,-0.8502718249162782,1.22212507232783,-0.41508623480861007,0.06302486828605638,0.6261384880803857,0.5120145556592501,0.4551400084692881,-1.306203613953023
134,-0.6981701004571995,-0.17199072623316386,0.9959564304871376,-0.6816935025838289,0.06702369142876125,1.0248000430539714,0.8238876954456452,0.18088990853002634,-1.0921609527672202
135,-0.7725449020646838,-0.25213309783210136,1.109188946064568,-0.7218005944976668,0.1029285952494598,0.4538006416354796,0.6772562575506343,0.3435408009216171,-1.1482279724196502
136,-0.9800666716881029,-0.09053589038375712,0.829204107021649,-0.5789787489577312,0.18425533059165955,0.507607160619939,0.8546860074903148,0.02995800852757198,-1.2136438111244796
137,-0.9862895259956358,0.2827633563452885,0.6670237702743624,-0.8199203746595405,0.8548330284797192,0.20206251158789815,1.2215284381490012,-0.10917549421334602,-0.8234673361144388
138,-1.151050273521091,0.7195761438758264,0.44017449987656176,-0.7111493870943402,0.4978658315380808,0.17918922781704733,1.1423303370802746,-0.09149305681417774,-0.40095166522023573
139,-0.838871603737853,0.8136955170275237,0.3778522105492271,-0.39855058063396287,0.8697362716441702,0.15061495373634626,1.1349219062702671,-0.5685240275008357,-0.44428798114365203
140,-0.9982939708912686,1.1113410325194102,-0.2886037361335751,-0.9548010898889026,0.6697305335227243,-0.3457275125835283,1.2170337547752885,-0.39023177524705055,-0.5397516364905736
141,-0.9803536581965706,1.3173239599660387,-0.3116153044830007,-0.5301730310372531,0.5994932226137496,-0.09855344652821971,1.2197412004499106,-0.1411874451256696,-0.7460809782294162
142,-0.5357740199988258,1.4256206963342253,-0.8480136080045356,-0.563998904091871,0.8525531299798232,-0.2009251123599239,1.0817912337396511,-0.9841552592940417,-0.43771237464507873
143,-0.27733875201284075,1.1819044892585708,-0.7001044507248557,-0.7155237513732216,0.8686669914991186,-0.14626488089390838,1.0094256818393534,-0.887307202810057,-0.3775581545160979
144,-0.0814903413388903,0.8518210825308659,-0.994332783499244,-0.4700579230408445,0.41185106568481045,-0.7721870781000003,1.0667773763891748,-0.7376852217757326,-0.007940788440960286
145,0.10324806671512468,0.8207040447319096,-1.2934106548626156,0.031011430003554608,0.76063665086248,-0.6479154697435402,1.01605884056565,-0.9935191515626772,0.11122141853621159
146,0.339350947491053,0.7372522094469784,-1.0773342466842128,0.019427191462735853,0.306937228307908,-0.7798080243470742,0.7915452883167287,-1.0261624066565331,0.048632141038948695
147,0.9670401545672602,0.3327472556776881,-1.1512313297823296,0.2430968694809274,0.811886859858873,-0.489828915676846,0.47513161608519816,-0.894438851154656,0.08587236425137551
148,1.1284397848065926,0.14148287639688154,-1.139262337831721,0.19420921698887852,0.7369094585141068,-0.692358307880401,0.8619714889109714,-1.378615388001052,0.4268170528675083
149,0.9608748550353806,-0.7703709470054446,-1.0403585445921912,0.25114807411764545,0.4613360415298622,-0.6911105052567565,0.6236579608757336,-1.3759105954434914,0.45701424627900983
150,1.337749880521563,-0.46116666329165523,-0.6247724456093935,0.6916842412858142,0.4786030579753486,-0.37577122865678625,0.48803897767602683,-1.1120255426302437,0.7090774388253532
151,0.7688565949995754,-0.4413637045383743,-0.6879073901955803,0.25451977733570635,0.31868631333192504,-0.7015511683853577,0.5894545999381343,-1.0910841235133582,0.8546627426416822
152,1.1713884361183893,-0.9137440367310071,-0.027940502503498,0.49812661055646973,0.04007617047546863,-0.7514223357635992,0.46206252962496036,-0.6520181224223609,0.8308102688578921
153,1.047899047941297,-0.6282239834347267,0.0723822310558578,0.5334543862247733,0.01597793526049769,-0.6809327559463675,0.17553226464290783,-1.1150563020190123,1.2610723089142712
154,0.8663943581169532,-1.343864993312003,0.37407725695044003,0.8552206966120895,-0.02217165029239959,-0.43980243370364547,-0.6756953365005545,-0.7806084186062343,1.1361341251535721
155,0.6234666969657926,-1.3725632840862099,0.8738095881025075,0.7537418125934787,0.016382795325502242,-0.7842384561182247,-0.2569251093234326,-0.9257234536030032,1.086494215055882
156,0.1207321004200062,-1.1879664219610313,1.0369195097426975,0.8871742835393146,-0.07451616249910334,-0.24890705523564857,-0.6090965356668314,-0.8651271821589721,1.1891379619233766
157,0.0450753742826181,-1.217130389905137,0.8818520284624788,0.7669855379420506,-0.30102058220068806,-0.3933432108831812,-0.6057238446731777,-0.4618698194454663,0.9314190698366334
158,-0.2787913177515042,-0.9121288779076725,1.5561724119251759,0.849249631677355,-0.8275558709476963,-0.236454191828118,-0.7150540563946597,-0.5092318426864565,1.2667670490623888
159,-0.42693543418668445,-0.6499004139344375,1.077324345453052,0.8216530036378483,-0.635577652063515,-0.1570931619769643,-0.7277828410918693,-0.3685510624735703,1.178463447328257
